CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Throckmorton,17,59,21,38,20,34,0,0,1,4,0,0,0,0,0,0,17,39,4,0
Throckmorton,18,78,32,46,31,45,0,0,0,0,0,0,0,0,1,1,32,42,1,4
Titus,5,2265,1136,1129,949,947,106,116,42,31,19,6,0,4,12,33,547,497,579,632
Titus,6,2120,1115,1005,903,876,140,70,26,45,20,10,5,5,12,8,480,457,626,549
Titus,7,1939,889,1050,719,853,120,142,21,37,8,7,6,1,11,14,486,559,397,491
Titus,8,1784,856,928,749,800,59,91,34,22,2,7,1,2,9,8,434,491,416,436
Titus,9,1774,865,909,714,785,93,70,21,20,13,13,1,1,17,26,411,478,449,430
Titus,10,1962,923,1039,801,875,80,113,27,23,10,18,2,0,2,11,496,536,426,507
Titus,11,2004,1048,956,865,801,119,104,31,28,22,12,1,2,10,9,550,611,497,345
Titus,12,1958,1002,956,885,767,78,147,25,31,6,8,1,4,3,3,643,676,355,283
Titus,13,1680,775,905,663,763,78,106,15,14,11,12,4,1,5,8,539,730,232,174
Titus,14,1630,791,839,674,695,76,95,8,10,13,29,3,2,17,8,622,723,170,116
Titus,15,1335,654,681,609,600,32,53,6,9,0,15,0,0,5,6,542,603,109,78
Titus,16,879,386,493,328,433,34,46,6,2,15,3,0,1,4,7,357,436,30,57
Titus,17,624,285,339,226,293,23,40,15,4,16,2,0,0,2,3,240,317,42,23
Titus,18,529,207,322,181,291,21,23,4,4,0,3,0,0,1,1,196,298,12,24
Tom,5,9702,5183,4519,4474,3998,366,246,47,61,98,67,11,6,184,144,3190,2553,1992,1968
Tom,6,9289,4838,4451,4236,3938,269,227,53,95,130,85,14,14,127,101,2767,2419,2060,2032
Tom,7,8887,4650,4237,4148,3862,245,161,69,47,95,94,16,7,74,69,2584,2278,2058,1963
Tom,8,8549,4415,4134,3962,3758,245,157,56,40,66,96,13,11,72,73,2405,2310,2009,1824
Tom,9,6500,3316,3184,2975,2926,195,98,37,34,50,76,21,13,38,37,1956,1771,1355,1412
Tom,10,5891,2886,3005,2622,2762,108,113,46,33,51,54,2,2,54,44,1605,1748,1278,1257
Tom,11,6008,2929,3079,2683,2817,122,102,39,59,36,46,5,9,39,51,1828,1823,1094,1258
Tom,12,6803,3170,3633,2952,3375,110,138,46,47,25,35,4,8,32,31,1984,2344,1186,1291
Tom,13,6846,3211,3635,2952,3387,142,116,49,61,36,41,1,6,28,27,2193,2549,1012,1086
Tom,14,6066,2848,3218,2697,3011,89,121,24,21,8,36,2,3,28,26,2075,2314,769,904
Tom,15,4716,2207,2509,2061,2355,85,76,20,22,13,22,4,0,22,36,1636,1871,568,639
Tom,16,3480,1574,1906,1475,1795,50,50,21,14,5,29,1,1,20,19,1217,1449,356,458
Tom,17,2379,932,1447,873,1355,29,34,7,19,5,16,0,0,15,26,786,1104,145,344
Tom,18,2444,967,1477,909,1364,21,45,11,12,4,12,2,1,20,43,746,1163,215,314
Travis,5,83181,41499,41682,31562,32102,4213,3950,632,594,3696,3511,45,47,1341,1488,24761,25084,16728,16598
Travis,6,129035,66381,62654,50907,48515,6464,5856,726,761,6424,5565,88,95,1762,1872,44862,42451,21509,20203
Travis,7,133919,70299,63620,54844,49983,6099,5385,816,613,6608,6015,130,75,1782,1569,47474,44076,22768,19556
Travis,8,114527,59847,54680,47718,43522,5129,4667,748,554,4750,4522,105,121,1385,1306,39732,37169,20097,17520
Travis,9,97412,50177,47235,40496,36984,4059,3969,573,691,4017,4451,76,64,953,1079,33409,31674,16760,15561
Travis,10,90339,46857,43482,37720,34060,3683,3843,598,563,3916,4105,61,47,862,881,32105,29608,14730,13880
Travis,11,76245,38583,37662,31616,30038,3140,3524,444,485,2757,3004,36,54,572,575,27062,26337,11493,11327
Travis,12,71946,35849,36097,29398,29373,3284,3539,407,466,2233,2192,38,51,484,481,26180,26391,9660,9718
Travis,13,64406,31371,33035,26084,27138,2929,3106,326,337,1597,2007,26,34,399,423,24021,25268,7347,7777
Travis,14,51280,24109,27171,20504,22712,1999,2505,218,201,1089,1438,16,26,274,298,19534,21623,4565,5553
Travis,15,37267,17543,19724,15101,16497,1261,1616,158,178,867,1235,17,14,132,191,14438,16097,3099,3628
Travis,16,21952,9944,12008,8616,10154,603,1024,59,65,553,618,7,3,100,150,8277,9885,1661,2124
Travis,17,12669,5298,7371,4497,6228,370,615,22,46,356,403,11,8,39,74,4450,5964,842,1407
Travis,18,13559,4959,8600,4357,7480,318,684,22,44,223,351,2,0,35,43,4169,7172,784,1432
Trinity,5,615,312,303,264,258,38,31,4,6,4,2,0,0,2,6,253,260,52,43
Trinity,6,759,369,390,329,339,26,38,3,5,4,4,0,0,7,4,313,326,55,64
Trinity,7,706,341,365,307,321,29,30,0,6,0,2,0,1,1,9,282,331,53,36
Trinity,8,780,366,414,303,360,52,43,4,7,1,2,0,0,5,3,302,355,62,60
Trinity,9,662,301,361,261,321,26,31,5,3,4,1,0,0,6,4,252,306,49,55
Trinity,10,817,383,434,361,390,8,37,0,9,5,2,2,0,2,1,319,389,53,45
Trinity,11,779,369,410,307,366,44,38,4,0,1,1,1,0,8,9,326,360,38,52
Trinity,12,1183,543,640,471,559,43,54,9,11,9,4,0,0,9,14,503,608,33,33
Trinity,13,1203,545,658,481,573,41,59,11,7,3,1,1,9,5,12,506,626,36,32
Trinity,14,1218,538,680,485,625,39,43,1,2,1,4,0,0,11,7,509,652,27,28
Trinity,15,1143,601,542,549,460,42,59,3,21,0,4,0,0,2,3,570,520,22,28
Trinity,16,819,377,442,343,411,26,20,4,3,0,1,0,0,4,7,369,431,8,11
Trinity,17,496,246,250,230,230,12,19,1,1,0,0,0,0,2,1,228,245,17,5
Trinity,18,355,138,217,124,177,9,25,1,3,1,11,0,0,3,1,132,214,6,3
Tyler,5,1417,962,455,672,387,256,39,9,3,5,1,0,0,19,26,736,435,223,20
Tyler,6,1665,1179,486,847,438,308,31,14,7,2,1,0,1,6,10,873,468,305,19
Tyler,7,1308,847,461,605,397,217,49,11,5,1,5,0,1,14,3,680,427,167,35
Tyler,8,1255,731,524,568,463,144,53,5,3,3,5,2,0,7,2,592,490,139,34
Tyler,9,1221,705,516,575,457,119,43,1,3,4,5,0,0,2,12,599,482,104,34
Tyler,10,1180,629,551,548,488,62,45,5,13,4,1,0,0,10,4,589,519,39,33
Tyler,11,1240,604,636,537,569,50,43,7,9,1,10,1,0,5,8,545,613,56,24
Tyler,12,1392,678,714,594,639,62,61,3,4,9,5,0,0,10,5,633,698,40,16
Tyler,13,1542,792,750,721,662,61,67,4,6,2,9,0,1,3,6,769,738,19,12
Tyler,14,1463,696,767,628,694,40,56,16,0,4,1,0,0,10,14,675,749,16,18
Tyler,15,1264,590,674,535,636,34,34,7,4,0,0,4,0,8,2,563,665,20,10
Tyler,16,1085,534,551,501,509,17,28,2,1,8,4,1,0,2,12,515,546,12,5
Tyler,17,611,295,316,267,284,20,27,4,3,0,1,1,0,3,1,283,308,12,8
Tyler,18,591,207,384,189,352,16,28,1,3,1,0,0,0,0,1,195,382,11,2
Upshur,5,2158,1142,1016,973,858,104,109,16,27,12,3,0,1,34,21,1000,875,139,142
Upshur,6,2560,1269,1291,1069,1108,130,105,15,21,2,12,1,0,44,53,1102,1148,155,143
Upshur,7,2381,1103,1278,985,1135,76,95,16,19,7,11,0,0,16,21,952,1148,147,130
Upshur,8,2623,1292,1331,1159,1170,85,101,21,20,6,14,4,2,15,26,1157,1188,136,144
Upshur,9,2437,1163,1274,1043,1113,72,113,29,19,4,12,4,0,9,19,1011,1173,146,104
Upshur,10,2427,1211,1216,1048,1108,126,78,5,18,7,4,0,0,20,13,1107,1098,96,119
Upshur,11,2514,1288,1226,1149,1061,93,127,19,18,3,16,0,0,12,16,1161,1123,115,107
Upshur,12,3027,1441,1586,1283,1421,123,134,15,13,8,6,0,0,12,12,1364,1517,76,69
Upshur,13,3227,1629,1598,1483,1450,100,114,15,12,5,8,1,1,21,17,1559,1536,66,62
Upshur,14,2512,1208,1304,1051,1151,106,121,17,10,6,8,2,0,22,18,1160,1266,46,38
Upshur,15,2171,1018,1153,906,1062,81,69,3,9,0,1,0,0,15,25,972,1117,32,38
Upshur,16,1621,769,852,705,750,49,86,8,5,1,6,1,0,4,6,736,847,31,5
Upshur,17,948,415,533,370,480,35,40,5,1,1,2,0,0,3,11,401,526,16,7
Upshur,18,850,360,490,306,428,38,49,8,8,1,1,0,0,6,5,350,482,7,8
Upton,5,221,120,101,96,90,1,16,7,1,1,0,0,0,8,1,45,40,67,61
Upton,6,252,129,123,115,113,7,3,7,3,1,0,0,1,1,1,46,54,85,69
Upton,7,219,114,105,104,100,6,2,1,2,0,0,0,0,2,2,52,39,59,67
Upton,8,273,150,123,135,116,1,4,9,1,0,2,0,0,5,0,65,46,81,77
Upton,9,233,115,118,101,111,8,3,1,2,1,0,0,0,4,2,62,56,56,62
Upton,10,187,86,101,76,101,0,0,8,1,1,0,0,0,0,0,38,45,44,56
Upton,11,215,117,98,103,91,5,5,9,1,0,0,0,0,0,1,48,43,65,55
Upton,12,170,72,98,69,89,2,1,0,7,0,0,0,0,0,2,35,54,37,44
Upton,13,254,136,118,120,102,7,12,5,6,1,1,0,0,0,0,84,67,50,51
Upton,14,185,88,97,82,89,4,5,2,3,0,0,0,0,0,0,43,62,45,36
Upton,15,135,78,57,71,55,1,0,5,2,0,0,0,0,1,0,51,37,28,20
Upton,16,100,53,47,52,41,0,1,1,4,0,0,0,0,1,0,31,19,23,30
Upton,17,63,41,22,38,19,0,2,3,0,0,0,0,0,0,1,19,15,22,8
Upton,18,82,29,53,25,45,0,3,0,5,0,0,0,0,4,0,24,43,4,10
Uvalde,5,1908,1002,906,947,883,16,11,20,4,7,6,0,0,9,5,177,141,823,766
Uvalde,6,1952,990,962,934,914,33,20,8,12,3,4,0,2,11,11,220,210,768,752
Uvalde,7,1695,882,813,832,773,20,6,8,5,8,36,1,0,6,0,187,184,683,629
Uvalde,8,1420,669,751,644,719,4,5,12,13,5,5,1,1,3,8,168,176,502,575
Uvalde,9,1518,740,778,691,739,30,8,5,11,10,7,2,1,0,14,160,172,563,606
Uvalde,10,1513,768,745,724,721,1,4,24,5,7,12,1,0,11,3,184,181,580,566
Uvalde,11,1392,669,723,634,688,7,11,12,9,8,13,0,0,6,4,207,225,458,498
Uvalde,12,1442,662,780,621,762,18,7,5,7,10,2,0,1,7,2,248,257,411,524
Uvalde,13,1417,715,702,678,681,14,5,9,4,6,5,1,1,6,7,285,301,428,403
Uvalde,14,1210,575,635,551,602,6,10,10,12,1,8,0,0,4,6,238,244,334,391
Uvalde,15,1237,523,714,507,697,5,4,3,5,3,4,0,0,5,4,225,314,299,400
Uvalde,16,844,403,441,385,430,8,1,8,4,1,1,0,0,1,5,207,209,194,232
Uvalde,17,603,283,320,275,307,5,1,2,4,0,0,0,2,1,6,155,150,128,170
Uvalde,18,656,262,394,246,380,5,3,5,6,4,0,0,2,2,3,130,194,131,201
Val,5,4052,2383,1669,2136,1555,95,50,31,21,48,15,4,2,68,27,703,250,1674,1421
Val,6,3919,2209,1710,2055,1619,69,27,18,17,24,19,9,8,33,21,597,352,1605,1358
Val,7,3417,1933,1484,1809,1386,44,34,24,15,20,20,4,4,31,26,431,304,1496,1181
Val,8,3080,1591,1489,1458,1406,78,21,18,26,12,24,8,1,12,16,266,252,1314,1237
Val,9,2569,1327,1242,1249,1154,23,40,17,14,7,10,8,3,17,27,213,174,1106,1069
Val,10,2847,1385,1462,1297,1388,29,16,26,42,8,11,1,8,16,5,200,188,1175,1274
Val,11,2542,1298,1244,1232,1204,31,12,19,15,2,5,9,1,4,8,227,188,1066,1056
Val,12,2405,1213,1192,1154,1140,16,16,15,6,18,22,1,4,5,8,228,198,986,994
Val,13,2001,936,1065,860,1022,37,22,15,7,17,14,1,1,5,0,252,192,680,877
Val,14,1862,819,1043,773,1014,21,13,8,6,11,7,0,1,5,3,225,247,592,796
Val,15,1856,885,971,836,942,28,14,10,3,2,3,1,1,7,9,268,192,615,780
Val,16,1388,651,737,627,720,11,9,6,7,0,4,1,0,3,0,169,203,478,535
Val,17,988,451,537,432,514,10,4,2,4,4,7,0,1,2,8,131,105,317,432
Val,18,952,350,602,336,586,3,7,4,3,0,4,0,0,7,2,63,109,287,494
Van,5,3045,1476,1569,1362,1422,61,38,12,9,10,16,3,45,24,43,1199,1260,273,311
Van,6,3164,1621,1543,1484,1456,69,35,13,24,11,6,0,4,41,21,1361,1282,251,266
Van,7,3129,1548,1581,1426,1470,58,57,14,24,19,12,9,0,20,20,1295,1411,245,171
Van,8,3212,1548,1664,1433,1560,57,58,30,24,8,11,0,2,18,11,1315,1431,229,233
Van,9,3290,1691,1599,1602,1510,43,48,24,7,2,12,1,0,18,23,1467,1409,222,190
Van,10,3511,1700,1811,1573,1709,72,42,18,17,14,20,3,2,20,21,1492,1602,203,210
Van,11,3531,1659,1872,1587,1805,31,24,17,12,16,11,0,0,3,25,1473,1683,173,191
Van,12,4122,2018,2104,1873,1979,82,76,20,18,7,8,0,2,35,22,1829,1959,187,146
Van,13,4237,1991,2246,1856,2082,60,82,19,26,12,49,0,1,28,22,1823,2124,150,124
Van,14,3559,1689,1870,1609,1776,34,61,26,13,10,4,4,1,6,15,1573,1793,117,79
Van,15,3086,1463,1623,1378,1542,46,36,18,14,2,18,1,0,16,15,1392,1570,65,55
Van,16,2315,1070,1245,1024,1188,19,25,13,14,2,2,0,1,11,16,1042,1223,32,22
Van,17,1523,734,789,700,743,10,17,12,15,1,6,0,0,10,9,709,778,19,12
Van,18,1236,499,737,475,708,12,16,3,5,2,1,0,0,7,7,465,733,34,4
Victoria,5,5942,2991,2951,2595,2496,254,274,29,28,34,73,4,2,73,80,1324,1299,1664,1652
Victoria,6,6346,3064,3282,2738,2942,219,232,21,8,31,35,9,3,40,68,1434,1605,1624,1677
Victoria,7,6369,3269,3100,2929,2793,226,180,26,22,36,76,16,4,35,26,1568,1454,1690,1647
Victoria,8,6252,3189,3063,2845,2739,199,202,41,42,63,46,3,2,38,32,1529,1461,1661,1602
Victoria,9,5221,2613,2608,2314,2369,218,151,29,32,28,31,1,5,19,24,1403,1230,1205,1379
Victoria,10,4985,2393,2592,2083,2306,190,139,30,36,44,85,9,6,29,28,1258,1379,1121,1213
Victoria,11,4532,2176,2356,1989,2142,131,142,24,16,23,39,1,1,7,17,1200,1256,975,1105
Victoria,12,5592,2711,2881,2450,2592,152,206,42,30,45,34,4,1,14,22,1595,1772,1112,1110
Victoria,13,5673,2715,2958,2485,2696,155,151,21,16,30,73,2,4,20,20,1711,1958,1003,999
Victoria,14,4736,2237,2499,2004,2256,152,169,20,9,36,56,0,0,23,11,1531,1648,703,851
Victoria,15,4090,1875,2215,1724,2046,97,134,28,9,12,14,1,0,13,12,1211,1445,665,771
Victoria,16,2837,1249,1588,1160,1490,63,71,12,7,9,17,0,1,4,3,911,1132,335,456
Victoria,17,1989,844,1145,784,1052,33,59,10,22,10,10,0,0,6,3,575,803,267,342
Victoria,18,2039,748,1291,692,1187,36,82,5,8,3,11,2,0,8,5,556,944,191,348
Walker,5,10059,5110,4949,3761,3704,1118,1053,33,71,92,40,6,1,95,85,4042,4043,1058,907
Walker,6,5551,3478,2073,2293,1446,1060,500,43,28,27,46,2,3,51,52,2645,1543,832,532
Walker,7,5085,3474,1611,2319,1145,1059,377,23,9,27,38,10,10,32,36,2687,1296,781,315
Walker,8,4937,3316,1621,2187,1181,1043,360,28,12,42,34,1,4,14,31,2564,1326,742,295
Walker,9,4674,3309,1365,2203,1009,1029,317,11,11,26,24,1,0,35,8,2680,1108,619,257
Walker,10,5033,3565,1468,2339,1091,1150,302,32,17,27,30,1,4,12,28,2958,1226,602,242
Walker,11,4796,3257,1539,2206,1162,994,329,20,17,21,14,1,2,14,16,2756,1286,499,253
Walker,12,4299,2515,1784,1793,1422,647,317,42,14,13,19,1,1,19,11,2112,1538,403,247
Walker,13,3923,2204,1719,1658,1364,500,291,14,26,18,38,2,0,8,4,1955,1531,245,188
Walker,14,3563,1763,1800,1405,1460,303,268,16,17,24,28,0,6,14,22,1560,1656,202,145
Walker,15,2677,1389,1288,1206,1075,149,177,10,8,14,19,0,1,10,8,1292,1221,95,67
Walker,16,2015,874,1141,733,941,112,180,14,10,7,5,0,0,7,6,818,1100,54,40
Walker,17,1138,551,587,491,500,54,78,2,4,0,1,0,0,4,4,515,560,35,27
Walker,18,1102,448,654,398,550,39,94,3,2,2,1,0,2,5,6,443,625,5,29
Waller,5,7435,3665,3770,1432,1588,2071,2070,24,35,53,25,4,4,78,51,2873,2950,787,821
Waller,6,3337,1717,1620,1214,1162,456,375,23,32,9,19,2,1,12,32,1140,1010,572,611
Waller,7,3121,1604,1517,1290,1211,230,203,32,29,25,42,6,1,20,32,960,974,640,543
Waller,8,3437,1662,1775,1358,1459,184,226,42,13,44,61,4,1,25,20,1010,1141,642,634
Waller,9,3042,1645,1397,1317,1071,219,232,38,34,49,39,1,2,15,25,954,879,682,519
Waller,10,2891,1411,1480,1179,1222,161,195,33,32,28,23,2,1,8,7,891,965,519,516
Waller,11,2930,1456,1474,1166,1208,206,218,46,17,22,19,0,2,14,12,1041,1019,408,456
Waller,12,3248,1588,1660,1353,1346,173,230,16,45,20,24,4,1,18,18,1133,1254,452,413
Waller,13,3032,1568,1464,1308,1156,212,266,14,25,19,14,0,1,10,7,1228,1193,334,272
Waller,14,2383,1196,1187,973,960,173,184,29,14,9,17,1,0,7,16,975,1073,217,114
Waller,15,1842,838,1004,703,772,117,184,5,14,4,20,1,4,4,14,680,886,155,118
Waller,16,1264,651,613,536,494,74,108,18,1,12,7,0,2,11,1,578,555,70,58
Waller,17,753,341,412,261,345,65,65,9,1,1,4,1,0,0,1,293,371,44,41
Waller,18,637,266,371,210,272,46,88,2,5,3,2,1,0,4,4,229,326,38,45
Ward,5,780,414,366,357,326,17,29,7,3,2,5,0,0,29,5,152,154,250,213
Ward,6,938,548,390,498,348,22,20,12,10,0,5,0,5,15,3,247,169,297,221
Ward,7,849,449,400,384,353,35,26,6,12,1,0,2,0,16,14,166,170,276,230
Ward,8,970,504,466,428,420,36,19,12,11,9,4,0,0,17,14,248,196,246,272
Ward,9,648,380,268,349,250,14,5,8,5,0,4,0,0,8,5,140,113,237,156
Ward,10,648,320,328,293,302,7,19,7,8,6,4,0,0,2,0,130,138,185,190
Ward,11,612,339,273,278,250,33,8,8,7,2,0,1,0,13,12,167,124,166,149
Ward,12,658,308,350,274,329,25,11,6,4,0,4,0,0,1,4,145,169,161,182
Ward,13,756,374,382,332,352,14,16,11,9,2,2,1,0,13,4,208,207,163,175
Ward,14,463,206,257,191,231,7,20,5,4,1,2,0,0,1,1,111,145,95,111
Ward,15,409,191,218,189,201,1,10,1,1,1,1,0,1,0,3,103,107,90,111
Ward,16,308,154,154,127,136,15,10,3,9,0,0,0,0,4,4,86,93,61,62
Ward,17,197,90,107,80,99,4,9,1,0,4,0,0,0,0,0,44,78,44,30
Ward,18,255,104,151,97,144,3,4,5,1,0,0,0,0,0,1,48,95,59,57
Washington,5,2246,1153,1093,783,768,318,250,10,16,19,46,2,0,20,14,914,816,238,278
Washington,6,1885,940,945,684,722,219,181,3,14,14,14,1,0,13,20,740,743,192,204
Washington,7,1784,886,898,706,665,157,201,4,7,9,18,0,1,10,6,653,727,232,171
Washington,8,1999,972,1027,767,775,140,206,40,13,12,30,0,0,11,5,699,770,248,259
Washington,9,1944,940,1004,779,763,133,168,4,4,8,60,9,0,7,9,735,836,195,168
Washington,10,1866,934,932,717,718,177,172,11,6,19,34,0,0,8,4,741,788,187,145
Washington,11,1896,906,990,724,811,141,154,2,2,32,17,1,0,3,9,755,864,151,129
Washington,12,2381,1189,1192,967,949,189,201,13,7,17,25,1,1,2,9,1060,1091,125,101
Washington,13,2596,1271,1325,1044,1088,180,214,9,4,17,12,1,0,17,10,1171,1231,96,94
Washington,14,2419,1139,1280,947,1094,159,157,10,5,11,22,0,0,9,5,1073,1214,60,66
Washington,15,1860,900,960,798,808,81,138,4,0,15,6,0,0,1,9,857,917,42,43
Washington,16,1597,744,853,653,747,77,95,1,4,8,4,0,1,4,3,712,820,31,34
Washington,17,1012,397,615,356,535,35,75,0,0,8,1,0,0,0,2,378,605,17,10
Washington,18,1258,435,823,398,732,25,78,4,2,2,4,1,3,5,4,425,805,7,18
Webb,5,21809,10847,10962,10558,10721,98,69,60,63,68,60,5,6,57,44,429,369,10419,10593
Webb,6,21204,10955,10249,10624,9991,114,70,62,73,104,75,5,8,43,35,518,405,10428,9845
Webb,7,17140,8788,8352,8492,8139,103,54,86,59,57,62,2,3,43,40,541,370,8239,7982
Webb,8,17211,8619,8592,8337,8389,101,53,68,48,65,70,16,12,30,22,512,378,8105,8216
Webb,9,17021,8449,8572,8188,8343,99,66,49,65,61,63,7,1,41,38,416,302,8026,8270
Webb,10,17486,8383,9103,8177,8909,70,53,33,54,67,65,6,13,27,12,441,307,7936,8796
Webb,11,15231,7164,8067,6913,7833,92,45,60,84,65,64,9,2,21,43,409,328,6748,7740
Webb,12,13048,6160,6888,5980,6775,55,15,37,35,71,44,0,5,16,15,424,343,5732,6545
Webb,13,11541,5397,6144,5270,6026,37,34,27,29,31,41,9,0,22,15,400,380,4996,5764
Webb,14,8982,4058,4924,3936,4826,38,33,33,14,36,32,1,0,13,20,423,408,3633,4516
Webb,15,7554,3469,4085,3381,4012,21,19,20,19,30,20,2,4,14,12,476,408,2992,3680
Webb,16,4935,2131,2804,2081,2764,17,11,15,9,9,11,1,1,6,10,302,209,1829,2596
Webb,17,3363,1355,2008,1319,1983,1,9,13,12,10,4,0,0,12,0,130,104,1222,1906
Webb,18,3168,1157,2011,1123,1983,12,4,14,9,5,7,0,3,3,5,97,122,1058,1889
Wharton,5,2481,1195,1286,1006,1046,160,207,9,3,2,10,2,0,14,22,549,639,643,647
Wharton,6,2725,1475,1250,1221,1018,208,190,24,7,6,12,0,4,14,21,695,596,777,659
Wharton,7,2414,1201,1213,1016,999,155,178,7,10,9,11,0,2,12,15,655,696,543,520
Wharton,8,2645,1302,1343,1115,1107,160,193,14,16,3,12,1,4,7,13,700,713,600,631
Wharton,9,2314,1079,1235,907,1036,133,175,21,4,7,13,1,0,8,9,592,716,482,522
Wharton,10,2205,1131,1074,957,925,151,123,4,14,12,6,1,1,6,5,639,575,492,502
Wharton,11,2318,1127,1191,971,1003,125,174,20,6,2,5,0,0,9,3,647,686,478,506
Wharton,12,2670,1325,1345,1132,1140,171,174,16,13,1,12,0,1,2,8,824,902,497,446
Wharton,13,2646,1263,1383,1066,1161,165,194,10,13,13,5,4,1,5,9,865,987,397,396
Wharton,14,2418,1218,1200,1018,1020,161,153,14,13,10,6,1,0,14,8,896,868,319,334
Wharton,15,1766,830,936,706,793,106,129,7,6,6,3,0,0,5,5,653,738,177,198
Wharton,16,1276,593,683,513,570,78,103,2,8,1,1,0,0,0,0,473,549,119,135
Wharton,17,1021,403,618,334,517,50,97,8,2,1,0,0,0,8,4,334,498,65,120
Wharton,18,947,342,605,304,537,30,58,1,4,1,1,0,4,5,2,266,479,75,127
Wheeler,5,211,120,91,100,76,14,7,5,1,0,0,0,0,1,7,75,57,42,34
Wheeler,6,329,170,159,153,149,7,4,1,4,1,1,0,0,7,2,125,123,44,38
Wheeler,7,240,119,121,114,112,3,6,2,1,0,0,0,0,1,1,89,88,31,34
Wheeler,8,351,166,185,150,165,4,18,3,4,1,2,0,0,0,4,111,136,48,50
Wheeler,9,277,126,151,112,144,5,0,4,7,1,0,0,0,0,4,75,103,47,48
Wheeler,10,270,120,150,108,134,2,4,9,8,0,4,0,0,0,1,94,117,23,37
Wheeler,11,254,142,112,138,109,2,3,1,1,0,0,0,0,0,0,97,78,39,35
Wheeler,12,335,164,171,132,157,26,5,1,4,0,2,0,0,4,4,130,147,28,24
Wheeler,13,368,169,199,161,191,4,5,3,2,0,2,0,0,0,0,153,171,14,32
Wheeler,14,288,151,137,137,124,3,1,4,9,0,4,0,0,2,4,132,128,14,9
Wheeler,15,269,137,132,128,126,0,3,2,0,3,1,0,0,4,2,125,126,11,7
Wheeler,16,210,94,116,90,111,2,1,0,2,1,0,0,0,1,2,87,113,7,3
Wheeler,17,144,69,75,63,68,0,0,0,0,3,9,0,0,0,1,58,71,9,4
Wheeler,18,101,40,61,36,60,2,0,0,1,0,0,0,0,2,0,34,53,6,8
Wichita,5,11563,6921,4642,5317,3652,1026,649,111,60,193,121,16,11,254,153,5420,3484,1496,1160
Wichita,6,9922,5445,4477,4291,3544,838,620,66,91,88,85,8,14,148,129,4274,3497,1161,982
Wichita,7,9594,5173,4421,4163,3601,723,503,91,67,91,128,10,13,94,110,3948,3471,1219,949
Wichita,8,8780,4668,4112,3797,3490,619,398,55,37,85,96,12,4,97,90,3531,3279,1133,833
Wichita,9,7390,3934,3456,3181,2912,533,319,38,52,82,83,14,6,84,86,3016,2715,913,745
Wichita,10,6759,3501,3258,2852,2710,476,330,41,37,80,121,4,4,47,57,2823,2703,678,555
Wichita,11,6563,3431,3132,2793,2652,437,258,71,64,98,115,1,6,28,40,2840,2606,585,527
Wichita,12,8094,3995,4099,3435,3539,387,324,45,52,69,143,6,1,50,43,3422,3558,566,542
Wichita,13,8109,3886,4223,3412,3672,321,359,51,68,60,86,2,1,38,39,3372,3734,512,494
Wichita,14,6506,3115,3391,2735,2966,241,269,34,49,54,70,4,6,47,31,2790,3085,323,306
Wichita,15,4844,2249,2595,2056,2252,128,207,14,31,32,79,1,1,15,28,2018,2358,226,237
Wichita,16,3560,1525,2035,1374,1811,75,151,34,18,28,32,0,1,13,23,1391,1856,127,179
Wichita,17,2540,962,1578,861,1416,58,114,8,15,19,31,0,1,14,3,880,1474,77,104
Wichita,18,2914,1017,1897,936,1733,61,103,7,17,4,24,0,1,7,21,956,1773,58,125
Wilbarger,5,780,439,341,349,275,45,29,5,4,20,27,1,1,15,9,285,216,150,125
Wilbarger,6,884,444,440,336,369,48,42,6,8,40,20,0,1,12,2,307,286,135,154
Wilbarger,7,783,363,420,279,346,34,39,4,4,34,19,0,0,12,12,232,264,124,156
Wilbarger,8,845,425,420,372,367,31,30,5,5,6,11,1,0,8,9,251,286,173,134
Wilbarger,9,764,381,383,325,325,36,36,1,13,14,6,0,0,2,6,255,253,123,130
Wilbarger,10,762,379,383,314,329,36,26,10,4,15,17,0,1,2,8,253,256,124,129
Wilbarger,11,659,306,353,265,293,21,30,5,10,10,15,0,0,4,6,218,263,87,90
Wilbarger,12,883,448,435,386,398,34,15,9,9,8,12,0,0,8,4,331,325,114,111
Wilbarger,13,824,414,410,356,364,35,25,10,8,6,2,0,0,2,16,310,327,99,83
Wilbarger,14,794,367,427,306,375,45,39,1,2,6,10,0,0,7,3,296,363,67,64
Wilbarger,15,612,306,306,275,276,12,19,5,4,8,5,0,0,7,1,250,263,57,43
Wilbarger,16,480,185,295,165,274,10,13,5,4,0,1,0,0,4,4,154,265,27,30
Wilbarger,17,302,145,157,129,142,4,9,2,1,8,4,0,0,0,3,124,145,16,12
Wilbarger,18,315,105,210,90,190,11,14,1,2,2,1,0,0,1,3,95,182,9,28
Willacy,5,2013,1344,669,1199,635,94,22,5,4,29,7,0,0,14,4,172,43,1168,628
Willacy,6,1926,1243,683,1109,651,82,20,6,0,21,4,0,0,9,24,173,60,1050,623
Willacy,7,1567,1018,549,940,531,53,9,14,3,10,1,2,1,0,3,121,32,899,518
